ID716,2.6101417541503906
ID717,2.709266424179077
ID719,2.9018361568450928
ID720,2.87524676322937
ID721,2.8979694843292236
ID722,2.9050633907318115
ID723,3.1586525440216064
ID724,2.6066343784332275
ID725,2.426544427871704
ID727,2.583925724029541
ID728,2.4303359985351562
ID729,2.8980042934417725
ID730,3.173717737197876
ID731,2.845747470855713
ID732,2.944652795791626
ID733,2.5819058418273926
ID734,2.6906774044036865
ID735,2.7941205501556396
ID736,2.4311683177948
ID737,2.551915407180786
ID738,2.967834234237671
ID739,2.4338457584381104
ID740,2.562523365020752
ID741,2.597426414489746
ID742,2.4919612407684326
ID743,2.6215620040893555
ID744,2.495950937271118
ID745,2.69515061378479
ID746,2.7616655826568604
ID747,2.7844910621643066
ID749,2.580669641494751
ID751,2.630114793777466
ID752,3.1864163875579834
ID753,2.9633519649505615
ID757,2.911533832550049
ID759,2.8032095432281494
ID760,2.73360276222229
ID761,2.9577295780181885
ID762,2.6447019577026367
ID763,2.6067044734954834
ID764,2.732836961746216
ID765,2.509883165359497
ID766,2.815014362335205
ID768,2.835932731628418
ID769,2.689896821975708
ID770,2.6905617713928223
ID771,2.6627795696258545
ID772,2.625462293624878
ID773,2.389500379562378
ID774,2.636277198791504
ID776,2.7107045650482178
ID777,2.76081919670105
ID778,3.0913755893707275
ID779,2.5563464164733887
ID781,2.7367985248565674
ID783,2.5597445964813232
ID785,2.6726574897766113
ID786,2.897138833999634
ID787,3.1104319095611572
ID788,2.9747982025146484
ID790,2.7253448963165283
ID792,2.743281841278076
ID793,3.10589599609375
ID797,2.7116336822509766
ID798,2.9655189514160156
ID801,2.8913235664367676
ID802,2.7418248653411865
ID803,2.7743475437164307
ID804,2.951751470565796
ID806,2.6962525844573975
ID807,3.020810604095459
ID811,2.6983044147491455
ID812,2.6299307346343994
ID813,2.6784775257110596
ID816,2.8474690914154053
ID817,2.958146810531616
ID818,2.9182140827178955
ID819,2.8135950565338135
ID820,2.64747953414917
ID821,3.1746575832366943
ID822,3.007384777069092
ID823,3.0108745098114014
ID824,3.0324277877807617
ID825,2.7399868965148926
ID826,2.5777721405029297
ID833,2.9585797786712646
ID834,2.662846803665161
ID835,3.0069353580474854
ID838,3.10532546043396
ID839,3.0556514263153076
ID841,2.806337594985962
ID844,2.936415433883667
ID848,2.3975751399993896
ID849,2.676900863647461
ID850,2.8127334117889404
ID851,2.6205661296844482
ID852,2.6304779052734375
ID853,2.8714828491210938
ID854,2.9396793842315674
ID855,2.865973711013794
