userid,orderType
100000000371,0.0645130947232
100000001215,0.0519607588649
100000001445,0.0702836588025
100000001575,0.997118473053
100000001601,0.0182938035578
100000001737,0.990610301495
100000001829,0.0584405809641
100000002055,0.0382816195488
100000002241,0.0810892060399
100000003067,0.0191298294812
100000004161,0.995154500008
100000004307,0.0571318306029
100000004855,0.995474874973
100000005055,0.0369962789118
100000005701,0.209976196289
100000006247,0.0775741040707
100000006327,0.146845132113
100000006333,0.0231682304293
100000006397,0.0603946335614
100000007397,0.235028997064
100000007525,0.284522652626
100000007951,0.107796631753
100000007955,0.0665885731578
100000008131,0.0821569338441
100000008427,0.117655836046
100000008745,0.124622181058
100000009049,0.222587361932
100000009197,0.164453297853
100000009419,0.0578590705991
100000009629,0.10608458519
100000009961,0.995144128799
100000010157,0.996009111404
100000011403,0.0231433548033
100000012993,0.137078821659
100000013089,0.184093937278
100000013205,0.082858979702
100000013455,0.0973121449351
100000013591,0.177339240909
100000013861,0.10734475404
100000014191,0.148283302784
100000014963,0.114415071905
100000015053,0.0311066452414
100000015077,0.993092656136
100000015351,0.120573192835
100000015659,0.996291875839
100000016411,0.0642937421799
100000016637,0.0483166724443
100000016665,0.218496665359
100000016715,0.0514914393425
100000016843,0.065399415791
100000017191,0.0328041017056
100000017255,0.0343702472746
100000017517,0.117816179991
100000017533,0.0856087058783
100000018131,0.996656537056
100000018141,0.105935193598
100000018219,0.0235508270562
100000018439,0.0370461307466
100000018651,0.0393855720758
100000018843,0.084928587079
100000019085,0.339134424925
100000019503,0.0246968567371
100000019777,0.0938284471631
100000019831,0.0785547196865
100000019875,0.134537771344
100000020599,0.0572485625744
100000020705,0.161757081747
100000020839,0.216505020857
100000021007,0.0816830694675
100000021741,0.0990442559123
100000023031,0.123969495296
100000023341,0.0571560934186
100000023847,0.0201571248472
110020671228,0.995917022228
110100014968,0.135787606239
110100016420,0.134790167212
110100016422,0.0375213697553
110100018261,0.121726505458
110100035666,0.123124428093
110100073025,0.249855011702
110100073927,0.996695876122
110100116029,0.107057698071
110100133766,0.119877152145
110100171523,0.190448328853
110100173226,0.185802772641
110100218469,0.0500420928001
110100235669,0.0443143285811
110100316927,0.114330887794
110100335267,0.0352015309036
110100371520,0.480693608522
110100373224,0.319488853216
110100412425,0.0763831734657
110100418260,0.243577003479
110100418567,0.673463225365
110100471522,0.0620194077492
110100471527,0.334210991859
110100473324,0.153083711863
110100512827,0.109228387475
110100514267,0.183643147349
110100516521,0.209753662348
110100516723,0.122757010162
110100516929,0.996530354023
110100535662,0.130483672023
110100573222,0.404546558857
110100573627,0.0465461723506
110100614362,0.205023288727
110100614562,0.998345255852
110100618862,0.0826794207096
110100635761,0.0890976861119
110100673622,0.252735704184
110100673828,0.138066619635
110100735369,0.100358009338
110100816922,0.118672989309
110100818367,0.139063000679
110100835466,0.256535679102
110100835868,0.197648704052
110100871522,0.244292616844
110100873722,0.121393144131
110100933760,0.141234695911
110100973525,0.153479516506
110101018063,0.293973177671
110101018362,0.0555325932801
110101035263,0.0547382384539
110101071220,0.189152091742
110101071222,0.138069719076
110101071527,0.0431629568338
110101073025,0.17194314301
110101073225,0.140478476882
110101073822,0.05778356269
110101112320,0.173506528139
110101114064,0.201335221529
110101114660,0.10119111836
110101118361,0.0439518578351
110101135467,0.060680847615
110101173725,0.141724944115
