userid,orderType
100000000371,0.0348548851907
100000001215,0.0235268473625
100000001445,0.104568965733
100000001575,0.995198905468
100000001601,0.00374834681861
100000001737,0.969410896301
100000001829,0.0924596190453
100000002055,0.0158390793949
100000002241,0.0269681550562
100000003067,0.00162227731198
100000004161,0.999006807804
100000004307,0.0141391409561
100000004855,0.999328374863
100000005055,0.172119796276
100000005701,0.274896413088
100000006247,0.0384694896638
100000006327,0.0800735354424
100000006333,0.00355097511783
100000006397,0.0369087532163
100000007397,0.050047121942
100000007525,0.130942329764
100000007951,0.00691490015015
100000007955,0.094493329525
100000008131,0.0192663893104
100000008427,0.534615576267
100000008745,0.0993805527687
100000009049,0.0736138746142
100000009197,0.125344365835
100000009419,0.0529602579772
100000009629,0.0211237538606
100000009961,0.989730358124
100000010157,0.999746620655
100000011403,0.00201618811116
100000012993,0.00491842254996
100000013089,0.141930639744
100000013205,0.0107617564499
100000013455,0.165343493223
100000013591,0.141498669982
100000013861,0.0566280521452
100000014191,0.427796900272
100000014963,0.0767197459936
100000015053,0.0064577604644
100000015077,0.992807865143
100000015351,0.114327184856
100000015659,0.995541036129
100000016411,0.146814256907
100000016637,0.0133336829022
100000016665,0.362464666367
100000016715,0.00156015751418
100000016843,0.0107266986743
100000017191,0.0254537854344
100000017255,0.0016922034556
100000017517,0.069660499692
100000017533,0.00473882397637
100000018131,0.999548017979
100000018141,0.0215779617429
100000018219,0.0014947860036
100000018439,0.0289685558528
100000018651,9.1990812507e-05
100000018843,0.17059019208
100000019085,0.301277160645
100000019503,0.00249856105074
100000019777,0.0495626218617
100000019831,0.0979791656137
100000019875,0.117649592459
100000020599,0.374487519264
100000020705,0.0336285792291
100000020839,0.409691631794
100000021007,0.0541150979698
100000021741,0.0375868864357
100000023031,0.494023144245
100000023341,0.0101539688185
100000023847,0.00283452891745
110020671228,0.994870424271
110100014968,0.0911232680082
110100016420,0.248998641968
110100016422,0.00498608173802
110100018261,0.0198722928762
110100035666,0.23197029531
110100073025,0.0333065278828
110100073927,0.999246954918
110100116029,0.0392257869244
110100133766,0.0110385762528
110100171523,0.0604141429067
110100173226,0.383314013481
110100218469,0.0075726560317
110100235669,0.0179233364761
110100316927,0.120505571365
110100335267,0.00422311108559
110100371520,0.0806451141834
110100373224,0.639256536961
110100412425,0.0159585978836
110100418260,0.682888388634
110100418567,0.834474861622
110100471522,0.044376976788
110100471527,0.325667083263
110100473324,0.155089899898
110100512827,0.0227213986218
110100514267,0.308568835258
110100516521,0.267247080803
110100516723,0.132467314601
110100516929,0.99979788065
110100535662,0.0402916930616
110100573222,0.0114324865863
110100573627,0.0014699306339
110100614362,0.150688588619
110100614562,0.999745190144
110100618862,0.0678497850895
110100635761,0.232226774096
110100673622,0.0625752806664
110100673828,0.125031962991
110100735369,0.109313413501
110100816922,0.356251478195
110100818367,0.123370476067
110100835466,0.131958976388
110100835868,0.13296546042
110100871522,0.484468400478
110100873722,0.153463244438
110100933760,0.0736777335405
110100973525,0.0761751160026
110101018063,0.131361797452
110101018362,0.0777097120881
110101035263,0.06925098598
110101071220,0.0855866298079
110101071222,0.154672637582
110101071527,0.0156698040664
110101073025,0.105769231915
110101073225,0.0641080215573
110101073822,0.00279845483601
110101112320,0.029267212376
110101114064,0.140319570899
110101114660,0.367973595858
110101118361,0.00941688939929
110101135467,0.0177597254515
110101173725,0.0646197199821
110101210069,0.357535123825
110101212223,0.0246313288808
110101215122,0.173601999879
110101216420,0.0201698057353
110101216527,0.312824726105
110101216821,0.00439692428336
110101217027,0.999555289745
110101217820,0.179161474109
110101217824,0.585443437099
110101218861,0.998979389668
110101233064,0.11571996659
110101273629,0.150859206915
110101273724,0.00133910006844
110101273826,0.00628558825701
110101273925,0.151843473315
110101312122,0.0881517902017
110101314164,0.0270499512553
110101316227,0.0379858799279
110101316624,0.558492124081
110101335164,0.0203909352422
110101335961,0.113620191813
110101373120,0.407476037741
110101373626,0.0958865061402
110101410927,0.213905215263
110101416523,0.395230650902
110101416629,0.0348296687007
110101418269,0.0884233340621
110101418763,0.0409087464213
110101433762,0.00976625829935
110101435165,0.00105473969597
110101435360,0.0519627667964
110101435465,0.00296941702254
110101471226,0.118635751307
110101473623,0.145786076784
110101512925,0.161149680614
110101516227,0.012652755715
110101516323,0.00521045504138
110101518360,0.0104974890128
110101518560,0.00123083184008
110101535968,0.0997953489423
110101610427,0.419332027435
110101610625,0.0757112428546
110101610760,0.120703674853
110101610768,0.095457687974
110101612027,0.0307827796787
110101612064,0.172870874405
110101615728,0.2469471246
110101615828,0.121114984155
110101615925,0.294478625059
110101616227,0.0933116301894
110101616427,0.1734944731
110101616628,0.0576907582581
110101616762,0.00446060625836
110101616863,0.0328742079437
110101616867,0.0187745373696
110101616966,0.0853117108345
110101617522,0.152649089694
110101618860,0.021064158529
110101618964,0.0030870991759
110101618967,0.0229163356125
110101673221,0.331482321024
110101673423,0.411923915148
110101712427,0.0448286943138
110101712621,0.0426415726542
110101712622,0.0656523704529
110101714266,0.0406276322901
110101714568,0.0598788559437
110101716420,0.0293258223683
110101718064,0.0959913656116
110101718461,0.00382746243849
110101735567,0.0578979104757
110101771028,0.0172460749745
110101773127,0.20041924715
110101773722,0.26829496026
110101773820,0.027670416981
110101810162,0.0690373554826
110101810364,0.999010324478
110101810367,0.0198480542749
110101814963,0.244049444795
110101816628,0.00486331479624
110101816826,0.0691315531731
110101816829,0.0538114309311
110101818963,0.511944055557
110101833764,0.069681212306
110101871022,0.0999619141221
110101871223,0.0301274936646
110101873420,0.166764557362
110101912122,0.145320147276
110101912224,0.121995799243
110101914166,0.0330162122846
110101914465,0.118391193449
110101914466,0.0211347881705
110101916529,0.0294504184276
110101916922,0.0386528931558
110101935966,0.00132662861142
110101973722,0.123057983816
110102012425,0.0622463710606
110102012824,0.0459548868239
110102012825,0.0309318825603
110102016124,0.0137762464583
110102016220,0.0880060344934
110102033767,0.59327930212
110102035860,0.335942775011
110102073126,0.040314745158
110102073923,0.00997717212886
110102112525,0.0130015136674
110102116023,0.0238484740257
110102116124,0.0160621516407
110102116228,0.00292876292951
110102116324,0.341271221638
110102118961,0.0218025576323
110102118969,0.0243060067296
110102173725,0.627252995968
110102218067,0.022514693439
110102233767,0.925244808197
110102235866,0.284569054842
110102271522,0.0435140244663
110102371027,0.054158449173
110102416529,0.0213079713285
110102416629,0.599305033684
110102418265,0.0140451323241
110102435363,0.101033344865
110102435468,0.0559069439769
110102473227,0.0437893979251
110102473722,0.0635181218386
110102473726,0.320264667273
110102473823,0.073432341218
110102516823,0.0357882231474
110102518364,0.787488937378
110102571020,0.0272604264319
110102614469,0.20041924715
110102616024,0.00366916437633
110102616427,0.992631435394
110102616924,0.0383941233158
110102618366,0.105875745416
110102618561,0.000457456073491
110102618764,0.155206754804
110102673627,0.00898787938058
110102712120,0.142360031605
110102712123,0.0826791003346
110102714366,0.757829546928
110102714469,0.003037965158
110102716420,0.0153415817767
110102716620,0.413145542145
110102735360,0.322620898485
110102735561,0.0371744595468
110102773624,0.0297738313675
110102773927,0.108143806458
110102812625,0.00426110299304
110102816320,0.0177912954241
110102816325,0.00132164848037
110102816721,0.0129983574152
110102835465,0.0229766797274
110102835762,0.349525362253
110102871220,0.0418276526034
110102871228,0.185290813446
110102873020,0.0305710881948
110102873026,0.426889181137
110102912126,0.0111571215093
110102912424,0.102375276387
110102916926,0.174978300929
110102918660,0.994378387928
110102933067,0.0303310863674
110102971021,0.0193233508617
110102973320,0.0200821459293
110102973729,0.0933116301894
110102973924,0.0107833156362
110103010728,0.205587655306
110103018267,0.984508395195
110103018466,0.0519186258316
110103018561,0.0833583027124
110103035464,0.0185066703707
110103073525,0.00636200001463
110103112829,0.236694991589
110103114566,0.0943093821406
110103116221,0.153751939535
110103118065,0.0138184726238
110103118366,0.0880060344934
110103118465,0.0418339818716
110103118869,0.106767214835
110103171221,0.221587732434
110103171521,0.0674179643393
110103212425,0.737250268459
110103212522,0.00660219741985
110103216621,0.0727618187666
110103218368,0.0232670474797
110103218764,0.0517560578883
110103233860,0.090733975172
110103235660,0.194126561284
110103273729,0.568448126316
110103273822,0.0112963151187
110103310263,0.0880060344934
110103314762,0.135737970471
110103316323,0.288864195347
110103318065,0.0358346924186
110103318467,0.0702443644404
110103318469,0.0206711776555
110103333868,0.0616185180843
110103373229,0.0461818613112
110103373621,0.0389494784176
110103373624,0.119911298156
110103410325,0.643645226955
110103412220,0.998680651188
110103412325,0.723760962486
110103414068,0.416620790958
110103414663,0.0156461820006
110103414867,0.152649089694
110103433064,0.0306167155504
110103433760,0.0048736250028
110103435260,0.0499242916703
110103471221,0.00968900695443
110103471227,0.0437131486833
110103510325,0.210376873612
110103512423,0.0123090678826
110103518066,0.0186503715813
110103518463,0.00703696254641
110103518661,0.0174432527274
110103535467,0.124136291444
110103612126,0.207892104983
110103612224,0.0042934496887
110103616126,0.0126219298691
110103616424,0.713491261005
110103616921,0.0417620949447
110103633864,0.168743789196
110103714268,0.0653410702944
110103714367,0.0394961833954
110103716621,0.00715000927448
110103716623,0.0491648502648
110103718268,0.0128542818129
110103718464,0.0706537216902
110103735161,0.110227428377
110103735266,0.276721596718
110103735669,0.114502087235
110103735767,0.0319511927664
110103771527,0.0808388516307
110103773926,0.372918456793
110103814960,0.0166388601065
110103816326,0.99963760376
110103816921,0.258281558752
110103835563,0.00255722436123
110103914964,0.0662777647376
110103918061,0.111132144928
110103918664,0.263105779886
110103933761,0.0284709203988
110103935165,0.252919137478
110103935264,0.0483827441931
110103935763,0.134851127863
110103971521,0.203858554363
110103973129,0.0174024291337
110104012523,0.0385795421898
110104014167,0.0558113157749
110104014560,0.0259417314082
110104016624,0.999311089516
110104071022,0.0376813188195
110104073426,0.608518004417
110104073726,0.0142239369452
110104073929,0.00957029033452
110104112028,0.0978625416756
110104114567,0.415609031916
110104116822,0.59500336647
110104133069,0.0294966455549
110104135360,0.0018856873503
110104173022,0.0747777819633
110104173024,0.589196801186
110104173321,0.161976054311
110104173427,0.182448163629
110104212326,0.00671475939453
110104212427,0.00766896968707
110104212629,0.00484942784533
110104214166,0.00945204962045
110104214366,0.36737754941
110104214666,0.298844784498
110104216028,0.542423725128
110104218764,0.0681115239859
110104235568,0.587323963642
110104235863,0.998492360115
110104235960,0.203181132674
110104235969,0.0189324319363
110104273020,0.255633115768
110104312328,0.0508641339839
110104316720,0.0211347881705
110104318168,0.092407092452
110104333864,0.209274470806
110104335264,0.224336653948
110104335761,0.0192935969681
110104371525,0.125362589955
110104373225,0.00644503580406
110104373524,0.0308023001999
110104373724,0.0335921235383
110104414562,0.134027719498
110104414566,0.0517723560333
110104414963,0.146896019578
