userid,orderType
100000000371,0.0194085240364
100000001215,0.00290655950084
100000001445,0.0124452281743
100000001575,0.998907327652
100000001601,0.000228883902309
100000001737,0.999613463879
100000001829,0.00367611716501
100000002055,0.00090389495017
100000002241,0.0141075570136
100000003067,0.00185556244105
100000004161,0.998533964157
100000004307,0.00814365595579
100000004855,0.999939203262
100000005055,0.000586066977121
100000005701,0.0465089194477
100000006247,0.0645082220435
100000006327,0.0576954223216
100000006333,0.00100102357101
100000006397,0.00166126177646
100000007397,0.146844536066
100000007525,0.249473780394
100000007951,0.0124408565462
100000007955,0.269092351198
100000008131,0.00740946410224
100000008427,0.0148012386635
100000008745,0.00392991025001
100000009049,0.090983517468
100000009197,0.582688629627
100000009419,0.08829690516
100000009629,0.0430547222495
100000009961,0.999733269215
100000010157,0.994627773762
100000011403,0.00226357462816
100000012993,0.0751485228539
100000013089,0.290926873684
100000013205,0.00647161575034
100000013455,0.000450942548923
100000013591,0.0428625233471
100000013861,0.00157147133723
100000014191,0.091818369925
100000014963,0.0229818765074
100000015053,0.0349082686007
100000015077,0.999761283398
100000015351,0.415804862976
100000015659,0.999900698662
100000016411,0.0130660729483
100000016637,0.00146691862028
100000016665,0.000142847100506
100000016715,0.115094847977
100000016843,0.00337645364925
100000017191,0.036103989929
100000017255,0.000129661988467
100000017517,0.00010338408174
100000017533,0.0522735379636
100000018131,0.996686637402
100000018141,0.0288270879537
100000018219,0.00876219104975
100000018439,0.0984132736921
100000018651,0.0154681066051
100000018843,0.145358845592
100000019085,0.0186675880104
100000019503,0.0277623459697
100000019777,0.00328289228491
100000019831,0.0684545561671
100000019875,0.715281248093
100000020599,0.210750326514
100000020705,0.0706973597407
100000020839,0.0257823895663
100000021007,0.00149646238424
100000021741,0.00914647337049
100000023031,0.0722227394581
100000023341,0.000513664621394
100000023847,0.000156851136126
110020671228,0.964236080647
110100014968,0.20335355401
110100016420,0.292915254831
110100016422,0.00232613948174
110100018261,0.050919778645
110100035666,0.0417691357434
110100073025,0.00106655666605
110100073927,0.999967813492
110100116029,0.000175409746589
110100133766,0.0164536312222
110100171523,0.0368042364717
110100173226,0.544900655746
110100218469,0.214280575514
110100235669,0.00443235738203
110100316927,0.00649978825822
110100335267,0.00131670827977
110100371520,0.0367924235761
110100373224,0.00244386005215
110100412425,0.344154059887
110100418260,0.000903476087842
110100418567,0.143037065864
110100471522,0.00609986297786
110100471527,0.0483321137726
110100473324,0.145553767681
110100512827,0.0348679274321
110100514267,0.0458837226033
110100516521,0.00759006431326
110100516723,0.0141013171524
110100516929,0.999994635582
110100535662,0.175917387009
110100573222,0.8460688591
110100573627,0.00262561580166
110100614362,0.296514838934
110100614562,0.999996781349
110100618862,0.0172315984964
110100635761,0.00233593257144
110100673622,0.285970419645
110100673828,0.273164719343
110100735369,0.111699819565
110100816922,0.00365940667689
110100818367,0.395364254713
110100835466,0.60505259037
110100835868,0.110561452806
110100871522,0.617209851742
110100873722,0.16008028388
110100933760,0.881574332714
110100973525,0.0227444302291
110101018063,0.222043499351
110101018362,0.0276248473674
110101035263,0.00676379632205
110101071220,0.0439672619104
110101071222,0.0802898183465
110101071527,0.000854337471537
110101073025,0.0239915512502
110101073225,0.369360476732
110101073822,0.00091634207638
110101112320,0.0103232897818
110101114064,0.37704205513
110101114660,0.333180218935
110101118361,0.00163673318457
110101135467,0.0087380008772
110101173725,0.0553110353649
110101210069,0.437426060438
110101212223,0.00391210615635
110101215122,0.668137431145
110101216420,0.0400952138007
110101216527,0.986217916012
110101216821,0.000323042651871
110101217027,0.999967098236
110101217820,0.0479642301798
110101217824,0.997797727585
110101218861,0.999928832054
110101233064,0.677197694778
110101273629,0.139316618443
110101273724,0.0044678458944
110101273826,0.00100540346466
110101273925,0.0728746280074
110101312122,0.409502476454
110101314164,0.116662621498
110101316227,0.111426822841
110101316624,0.991566956043
110101335164,0.380804419518
110101335961,0.00655931886286
110101373120,0.0897163003683
110101373626,0.0135521115735
110101410927,0.931517541409
110101416523,0.784957587719
110101416629,0.0721561536193
110101418269,0.774776816368
110101418763,0.00143106200267
110101433762,0.348767012358
110101435165,0.00383690791205
110101435360,0.0699287652969
110101435465,0.0108683761209
110101471226,0.255481541157
110101473623,0.0311096273363
110101512925,0.584763348103
110101516227,0.00756960688159
110101516323,0.0692529827356
110101518360,0.0490952692926
110101518560,0.152698203921
110101535968,0.0516861528158
110101610427,0.0883632600307
110101610625,0.0114029338583
110101610760,0.881233692169
110101610768,0.284048378468
110101612027,0.00736514572054
110101612064,0.0771442726254
110101615728,0.00822487659752
110101615828,0.00574490008876
110101615925,0.0479743555188
110101616227,0.055765401572
110101616427,0.0106787709519
110101616628,0.00932232197374
110101616762,0.00753314280882
110101616863,0.00151684472803
110101616867,0.00944589078426
110101616966,0.00239336886443
110101617522,0.0194807704538
